Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.0%,44.6%,0.3%,Alameda,2021-04-10,2021-04-09,2021-04-11 14:19:23
47.0%,52.7%,0.3%,Alpine,2021-04-10,2021-04-08,2021-04-11 14:19:26
55.3%,44.5%,0.2%,Amador,2021-04-10,2021-04-09,2021-04-11 14:19:28
55.5%,44.4%,0.1%,Butte,2021-04-10,2021-04-09,2021-04-11 14:19:31
54.1%,45.3%,0.7%,Calaveras,2021-04-10,2021-04-09,2021-04-11 14:19:33
50.5%,48.8%,0.6%,Colusa,2021-04-10,2021-04-09,2021-04-11 14:19:35
55.2%,44.7%,0.1%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 14:19:38
53.6%,46.3%,0.1%,Del Norte,2021-04-10,2021-04-09,2021-04-11 14:19:40
54.8%,45.2%,0.1%,El Dorado,2021-04-10,2021-04-09,2021-04-11 14:19:42
55.0%,45.0%,0.1%,Fresno,2021-04-10,2021-04-09,2021-04-11 14:19:45
54.4%,45.6%,0.05%,Glenn,2021-04-10,2021-04-09,2021-04-11 14:19:47
55.9%,44.0%,0.2%,Humboldt,2021-04-10,2021-04-09,2021-04-11 14:19:50
53.0%,47.0%,0.04%,Imperial,2021-04-10,2021-04-09,2021-04-11 14:19:52
52.0%,47.9%,0.1%,Inyo,2021-04-10,2021-04-09,2021-04-11 14:19:55
54.3%,45.1%,0.6%,Kern,2021-04-10,2021-04-09,2021-04-11 14:19:57
54.2%,45.4%,0.4%,Kings,2021-04-10,2021-04-09,2021-04-11 14:19:59
54.0%,45.9%,0.1%,Lake,2021-04-10,2021-04-09,2021-04-11 14:20:02
52.1%,47.7%,0.2%,Lassen,2021-04-10,2021-04-09,2021-04-11 14:20:04
54.7%,45.0%,0.2%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 14:20:07
54.3%,45.6%,0.1%,Madera,2021-04-10,2021-04-09,2021-04-11 14:20:09
55.2%,44.7%,0.1%,Marin,2021-04-10,2021-04-09,2021-04-11 14:20:11
53.6%,46.1%,0.3%,Mariposa,2021-04-10,2021-04-09,2021-04-11 14:20:14
53.4%,46.3%,0.4%,Mendocino,2021-04-10,2021-04-09,2021-04-11 14:20:16
54.7%,44.9%,0.4%,Merced,2021-04-10,2021-04-09,2021-04-11 14:20:19
52.6%,47.4%,0.000%,Modoc,2021-04-10,2021-04-09,2021-04-11 14:20:21
47.7%,52.2%,0.01%,Mono,2021-04-10,2021-04-09,2021-04-11 14:20:23
53.3%,45.0%,1.6%,Monterey,2021-04-10,2021-04-09,2021-04-11 14:20:26
53.0%,46.9%,0.1%,Napa,2021-04-10,2021-04-09,2021-04-11 14:20:28
55.3%,44.6%,0.1%,Nevada,2021-04-10,2021-04-09,2021-04-11 14:20:31
54.4%,44.5%,1.2%,Orange,2021-04-10,2021-04-09,2021-04-11 14:20:33
56.2%,43.7%,0.1%,Placer,2021-04-10,2021-04-09,2021-04-11 14:20:36
53.6%,46.3%,0.1%,Plumas,2021-04-10,2021-04-09,2021-04-11 14:20:38
54.4%,45.5%,0.1%,Riverside,2021-04-10,2021-04-09,2021-04-11 14:20:40
56.3%,43.5%,0.2%,Sacramento,2021-04-10,2021-04-09,2021-04-11 14:20:43
54.9%,44.8%,0.2%,San Benito,2021-04-10,2021-04-09,2021-04-11 14:20:45
55.8%,44.1%,0.2%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 14:20:48
55.9%,43.2%,0.8%,San Diego,2021-04-10,2021-04-09,2021-04-11 14:20:50
51.5%,48.2%,0.3%,San Francisco,2021-04-10,2021-04-09,2021-04-11 14:20:53
55.4%,43.7%,0.9%,San Joaquin,2021-04-10,2021-04-09,2021-04-11 14:20:56
55.5%,44.4%,0.2%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-11 14:20:58
55.1%,44.8%,0.1%,San Mateo,2021-04-10,2021-04-09,2021-04-11 14:21:01
54.6%,45.3%,0.1%,Santa Barbara,2021-04-10,2021-04-09,2021-04-11 14:21:03
54.5%,45.4%,0.1%,Santa Clara,2021-04-10,2021-04-09,2021-04-11 14:21:05
55.3%,44.4%,0.3%,Santa Cruz,2021-04-10,2021-04-09,2021-04-11 14:21:08
56.6%,43.2%,0.1%,Shasta,2021-04-10,2021-04-09,2021-04-11 14:21:10
52.4%,47.6%,0.1%,Sierra,2021-04-10,2021-04-09,2021-04-11 14:21:12
54.4%,45.6%,0.1%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 14:21:15
55.9%,43.6%,0.5%,Solano,2021-04-10,2021-04-09,2021-04-11 14:21:17
55.4%,44.5%,0.1%,Sonoma,2021-04-10,2021-04-09,2021-04-11 14:21:20
55.5%,44.1%,0.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 14:21:22
55.0%,44.8%,0.2%,Sutter,2021-04-10,2021-04-09,2021-04-11 14:21:25
55.1%,44.8%,0.1%,Tehama,2021-04-10,2021-04-09,2021-04-11 14:21:27
50.0%,49.9%,0.1%,Trinity,2021-04-10,2021-04-09,2021-04-11 14:21:29
54.3%,45.6%,0.1%,Tulare,2021-04-10,2021-04-09,2021-04-11 14:21:32
54.5%,45.4%,0.1%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 14:21:34
54.8%,45.1%,0.05%,Ventura,2021-04-10,2021-04-09,2021-04-11 14:21:37
55.2%,43.0%,1.7%,Yolo,2021-04-10,2021-04-09,2021-04-11 14:21:39
56.1%,43.8%,0.1%,Yuba,2021-04-10,2021-04-09,2021-04-11 14:21:42
