American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,71.8%,1.8%,6.4%,Modoc,2021-04-15,2021-04-14,2021-04-15 22:24:19
0.4%,1.6%,0.2%,24.3%,12.0%,0.2%,58.7%,1.5%,1.1%,Mono,2021-04-15,2021-04-14,2021-04-15 22:24:21
0.2%,4.2%,1.1%,44.8%,9.8%,0.5%,25.7%,5.4%,8.2%,Monterey,2021-04-15,2021-04-14,2021-04-15 22:24:24
0.2%,5.2%,1.1%,20.9%,8.0%,0.4%,46.6%,7.6%,10.0%,Napa,2021-04-15,2021-04-14,2021-04-15 22:24:26
0.7%,1.0%,0.2%,5.3%,16.9%,0.1%,65.3%,5.0%,5.5%,Nevada,2021-04-15,2021-04-14,2021-04-15 22:24:29
0.1%,18.8%,1.0%,14.9%,15.1%,0.3%,32.1%,9.4%,8.3%,Orange,2021-04-15,2021-04-14,2021-04-15 22:24:31
0.5%,6.6%,1.2%,8.5%,13.6%,0.4%,53.9%,8.0%,7.4%,Placer,2021-04-15,2021-04-14,2021-04-15 22:24:34
0.8%,0.8%,0.5%,3.2%,6.2%,0.05%,73.2%,3.5%,11.8%,Plumas,2021-04-15,2021-04-14,2021-04-15 22:24:37
0.2%,6.1%,3.9%,29.8%,13.6%,0.3%,31.0%,9.8%,5.3%,Riverside,2021-04-15,2021-04-14,2021-04-15 22:24:39
0.4%,14.3%,5.4%,9.8%,10.6%,1.0%,35.9%,12.3%,10.2%,Sacramento,2021-04-15,2021-04-14,2021-04-15 22:24:42
0.3%,2.7%,0.6%,34.3%,5.7%,0.3%,24.4%,10.6%,21.1%,San Benito,2021-04-15,2021-04-14,2021-04-15 22:24:46
0.2%,9.2%,4.9%,32.5%,12.5%,0.4%,24.6%,10.3%,5.4%,San Bernardino,2021-04-15,2021-04-14,2021-04-15 22:24:48
0.4%,12.6%,2.5%,23.5%,0.4%,0.6%,44.0%,8.0%,7.9%,San Diego,2021-04-15,2021-04-14,2021-04-15 22:24:51
0.2%,30.5%,3.2%,11.9%,8.7%,0.3%,30.3%,6.2%,8.7%,San Francisco,2021-04-15,2021-04-14,2021-04-15 22:24:54
0.4%,12.5%,4.0%,17.6%,2.2%,0.9%,23.7%,15.3%,23.3%,San Joaquin,2021-04-15,2021-04-14,2021-04-15 22:24:56
0.2%,1.7%,0.5%,10.5%,13.0%,0.2%,39.6%,10.8%,23.4%,San Luis Obispo,2021-04-15,2021-04-14,2021-04-15 22:24:59
0.2%,19.8%,1.2%,10.5%,18.4%,0.6%,28.9%,11.7%,8.7%,San Mateo,2021-04-15,2021-04-14,2021-04-15 22:25:01
0.2%,3.3%,0.9%,28.0%,16.5%,0.2%,34.8%,10.1%,6.0%,Santa Barbara,2021-04-15,2021-04-14,2021-04-15 22:25:04
0.2%,29.8%,1.4%,12.5%,13.0%,0.4%,24.2%,9.0%,9.3%,Santa Clara,2021-04-15,2021-04-14,2021-04-15 22:25:07
0.2%,2.4%,0.4%,22.0%,15.2%,0.1%,42.8%,9.7%,7.1%,Santa Cruz,2021-04-15,2021-04-14,2021-04-15 22:25:09
0.7%,1.9%,0.6%,4.7%,22.6%,0.2%,51.2%,8.9%,9.2%,Shasta,2021-04-15,2021-04-14,2021-04-15 22:25:12
0.5%,1.0%,0.1%,7.9%,9.5%,0.000%,74.6%,2.8%,3.5%,Sierra,2021-04-15,2021-04-13,2021-04-15 22:25:15
1.6%,1.1%,0.6%,7.4%,8.7%,0.05%,62.2%,4.0%,14.3%,Siskiyou,2021-04-15,2021-04-14,2021-04-15 22:25:17
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Solano,2021-04-15,2021-04-14,2021-04-15 22:25:20
0.3%,13.2%,3.2%,22.4%,11.9%,0.4%,30.8%,10.0%,7.8%,Sonoma,2021-04-15,2021-04-14,2021-04-15 22:25:22
0.5%,5.7%,1.8%,27.3%,0.8%,0.7%,36.3%,10.7%,16.2%,Stanislaus,2021-04-15,2021-04-14,2021-04-15 22:25:25
0.6%,14.8%,1.1%,19.3%,14.2%,0.2%,39.3%,6.2%,4.4%,Sutter,2021-04-15,2021-04-14,2021-04-15 22:25:27
1.0%,0.9%,0.3%,13.5%,9.7%,0.2%,53.2%,8.8%,12.5%,Tehama,2021-04-15,2021-04-14,2021-04-15 22:25:30
1.7%,3.0%,0.2%,3.3%,10.1%,0.2%,73.0%,1.4%,7.1%,Trinity,2021-04-15,2021-04-13,2021-04-15 22:25:33
0.2%,2.8%,0.7%,48.9%,7.6%,0.2%,28.1%,5.5%,6.0%,Tulare,2021-04-15,2021-04-14,2021-04-15 22:25:36
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.2%,6.1%,6.4%,Tuolumne,2021-04-15,2021-04-14,2021-04-15 22:25:38
0.2%,5.8%,1.0%,30.2%,17.3%,0.3%,34.7%,8.0%,2.7%,Ventura,2021-04-15,2021-04-14,2021-04-15 22:25:40
0.4%,8.1%,1.4%,15.9%,8.9%,0.4%,34.6%,10.9%,19.4%,Yolo,2021-04-15,2021-04-14,2021-04-15 22:25:43
1.1%,5.5%,2.3%,19.5%,10.5%,0.4%,50.7%,4.6%,5.3%,Yuba,2021-04-15,2021-04-14,2021-04-15 22:25:46
