Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.6%,42.1%,0.3%,Alameda,2021-03-21,2021-03-20,2021-03-22 06:24:30
47%,52.5%,0.5%,Alpine,2021-03-21,2021-03-18,2021-03-22 06:24:34
56.2%,43.7%,0.1%,Amador,2021-03-21,2021-03-20,2021-03-22 06:24:37
57.5%,42.4%,0.1%,Butte,2021-03-21,2021-03-20,2021-03-22 06:24:40
55.1%,44.1%,0.8%,Calaveras,2021-03-21,2021-03-20,2021-03-22 06:24:44
52%,46%,2%,Colusa,2021-03-21,2021-03-20,2021-03-22 06:24:48
57.8%,42.1%,0.1%,Contra Costa,2021-03-21,2021-03-20,2021-03-22 06:24:51
54%,45.9%,0.1%,Del Norte,2021-03-21,2021-03-19,2021-03-22 06:24:55
55.9%,44%,0.1%,El Dorado,2021-03-21,2021-03-20,2021-03-22 06:24:58
56.2%,43.7%,0.1%,Fresno,2021-03-21,2021-03-20,2021-03-22 06:25:02
57.2%,42.7%,0.1%,Glenn,2021-03-21,2021-03-20,2021-03-22 06:25:05
58.7%,41.2%,0.1%,Humboldt,2021-03-21,2021-03-20,2021-03-22 06:25:09
54.9%,45%,0%,Imperial,2021-03-21,2021-03-20,2021-03-22 06:25:12
53.6%,46.3%,0.1%,Inyo,2021-03-21,2021-03-20,2021-03-22 06:25:16
55.8%,43.6%,0.6%,Kern,2021-03-21,2021-03-20,2021-03-22 06:25:20
55%,44.6%,0.4%,Kings,2021-03-21,2021-03-20,2021-03-22 06:25:23
54.6%,45.3%,0.1%,Lake,2021-03-21,2021-03-20,2021-03-22 06:25:27
52.8%,47%,0.1%,Lassen,2021-03-21,2021-03-19,2021-03-22 06:25:30
56.7%,43.1%,0.2%,Los Angeles,2021-03-21,2021-03-20,2021-03-22 06:25:34
55.2%,44.8%,0.1%,Madera,2021-03-21,2021-03-20,2021-03-22 06:25:37
56.9%,43%,0.1%,Marin,2021-03-21,2021-03-20,2021-03-22 06:25:41
53.7%,45.9%,0.4%,Mariposa,2021-03-21,2021-03-20,2021-03-22 06:25:44
54.3%,44.9%,0.8%,Mendocino,2021-03-21,2021-03-20,2021-03-22 06:25:48
55.6%,44%,0.4%,Merced,2021-03-21,2021-03-20,2021-03-22 06:25:51
52.6%,47.4%,0%,Modoc,2021-03-21,2021-03-19,2021-03-22 06:25:55
47.5%,52.5%,0%,Mono,2021-03-21,2021-03-18,2021-03-22 06:25:59
55.3%,41.3%,3.4%,Monterey,2021-03-21,2021-03-20,2021-03-22 06:26:03
53.6%,46.3%,0.1%,Napa,2021-03-21,2021-03-20,2021-03-22 06:26:06
57%,42.9%,0.1%,Nevada,2021-03-21,2021-03-20,2021-03-22 06:26:09
56.5%,42.4%,1.1%,Orange,2021-03-21,2021-03-20,2021-03-22 06:26:13
57.6%,42.4%,0.1%,Placer,2021-03-21,2021-03-20,2021-03-22 06:26:16
54.4%,45.6%,0%,Plumas,2021-03-21,2021-03-20,2021-03-22 06:26:20
55.9%,44%,0.1%,Riverside,2021-03-21,2021-03-20,2021-03-22 06:26:23
57.7%,42.1%,0.2%,Sacramento,2021-03-21,2021-03-20,2021-03-22 06:26:27
57.2%,42.4%,0.4%,San Benito,2021-03-21,2021-03-20,2021-03-22 06:26:30
57.6%,42.3%,0.1%,San Bernardino,2021-03-21,2021-03-20,2021-03-22 06:26:34
57.7%,41.5%,0.8%,San Diego,2021-03-21,2021-03-20,2021-03-22 06:26:38
53.5%,46.2%,0.3%,San Francisco,2021-03-21,2021-03-20,2021-03-22 06:26:41
57.3%,42%,0.7%,San Joaquin,2021-03-21,2021-03-20,2021-03-22 06:26:45
57%,42.9%,0.1%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-22 06:26:48
57.4%,42.6%,0.1%,San Mateo,2021-03-21,2021-03-20,2021-03-22 06:26:52
57.3%,42.6%,0.1%,Santa Barbara,2021-03-21,2021-03-20,2021-03-22 06:26:55
57.6%,42.3%,0.1%,Santa Clara,2021-03-21,2021-03-20,2021-03-22 06:26:59
57.3%,42.3%,0.4%,Santa Cruz,2021-03-21,2021-03-20,2021-03-22 06:27:03
57.7%,42.3%,0.1%,Shasta,2021-03-21,2021-03-20,2021-03-22 06:27:06
52.2%,47.6%,0.2%,Sierra,2021-03-21,2021-03-18,2021-03-22 06:27:09
55.5%,44.5%,0%,Siskiyou,2021-03-21,2021-03-20,2021-03-22 06:27:13
57.7%,42.1%,0.2%,Solano,2021-03-21,2021-03-20,2021-03-22 06:27:17
57.3%,42.6%,0.1%,Sonoma,2021-03-21,2021-03-20,2021-03-22 06:27:20
56.7%,42.9%,0.4%,Stanislaus,2021-03-21,2021-03-20,2021-03-22 06:27:24
56.2%,43.3%,0.5%,Sutter,2021-03-21,2021-03-20,2021-03-22 06:27:28
56.1%,43.8%,0%,Tehama,2021-03-21,2021-03-20,2021-03-22 06:27:31
50.5%,49.3%,0.2%,Trinity,2021-03-21,2021-03-20,2021-03-22 06:27:34
55.2%,44.7%,0.1%,Tulare,2021-03-21,2021-03-20,2021-03-22 06:27:37
55%,44.8%,0.1%,Tuolumne,2021-03-21,2021-03-19,2021-03-22 06:27:41
56.5%,43.5%,0%,Ventura,2021-03-21,2021-03-20,2021-03-22 06:27:45
55.6%,40.3%,4.1%,Yolo,2021-03-21,2021-03-20,2021-03-22 06:27:48
57.6%,42.1%,0.3%,Yuba,2021-03-21,2021-03-20,2021-03-22 06:27:52
