Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.1%,42.6%,0.3%,Alameda,2021-03-25,2021-03-24,2021-03-26 06:22:45
46.8%,52.7%,0.5%,Alpine,2021-03-25,2021-03-24,2021-03-26 06:22:48
56.1%,43.5%,0.4%,Amador,2021-03-25,2021-03-24,2021-03-26 06:22:50
57.0%,42.9%,0.1%,Butte,2021-03-25,2021-03-24,2021-03-26 06:22:53
55.0%,44.3%,0.8%,Calaveras,2021-03-25,2021-03-24,2021-03-26 06:22:55
51.9%,46.2%,1.9%,Colusa,2021-03-25,2021-03-24,2021-03-26 06:22:58
57.3%,42.6%,0.1%,Contra Costa,2021-03-25,2021-03-24,2021-03-26 06:23:00
54.2%,45.7%,0.1%,Del Norte,2021-03-25,2021-03-24,2021-03-26 06:23:03
55.5%,44.4%,0.1%,El Dorado,2021-03-25,2021-03-24,2021-03-26 06:23:05
55.9%,44.0%,0.1%,Fresno,2021-03-25,2021-03-24,2021-03-26 06:23:08
56.5%,43.4%,0.1%,Glenn,2021-03-25,2021-03-24,2021-03-26 06:23:10
58.3%,41.6%,0.1%,Humboldt,2021-03-25,2021-03-24,2021-03-26 06:23:13
54.5%,45.5%,0.0%,Imperial,2021-03-25,2021-03-24,2021-03-26 06:23:15
53.5%,46.5%,0.1%,Inyo,2021-03-25,2021-03-23,2021-03-26 06:23:18
55.4%,43.9%,0.7%,Kern,2021-03-25,2021-03-24,2021-03-26 06:23:20
56.1%,43.5%,0.4%,Kings,2021-03-25,2021-03-24,2021-03-26 06:23:22
54.4%,45.5%,0.1%,Lake,2021-03-25,2021-03-24,2021-03-26 06:23:25
52.5%,47.3%,0.2%,Lassen,2021-03-25,2021-03-24,2021-03-26 06:23:27
56.2%,43.6%,0.2%,Los Angeles,2021-03-25,2021-03-24,2021-03-26 06:23:29
55.1%,44.9%,0.1%,Madera,2021-03-25,2021-03-24,2021-03-26 06:23:32
56.7%,43.2%,0.1%,Marin,2021-03-25,2021-03-24,2021-03-26 06:23:34
53.8%,45.8%,0.4%,Mariposa,2021-03-25,2021-03-23,2021-03-26 06:23:36
54.1%,45.2%,0.8%,Mendocino,2021-03-25,2021-03-24,2021-03-26 06:23:39
55.3%,44.3%,0.4%,Merced,2021-03-25,2021-03-24,2021-03-26 06:23:41
52.7%,47.3%,0.0%,Modoc,2021-03-25,2021-03-23,2021-03-26 06:23:43
47.4%,52.6%,0.0%,Mono,2021-03-25,2021-03-24,2021-03-26 06:23:46
54.6%,42.2%,3.2%,Monterey,2021-03-25,2021-03-24,2021-03-26 06:23:48
53.4%,46.6%,0.1%,Napa,2021-03-25,2021-03-24,2021-03-26 06:23:51
56.6%,43.3%,0.1%,Nevada,2021-03-25,2021-03-24,2021-03-26 06:23:53
55.9%,43.1%,1.0%,Orange,2021-03-25,2021-03-24,2021-03-26 06:23:56
57.2%,42.7%,0.1%,Placer,2021-03-25,2021-03-24,2021-03-26 06:23:58
54.2%,45.8%,0.0%,Plumas,2021-03-25,2021-03-24,2021-03-26 06:24:00
55.6%,44.3%,0.1%,Riverside,2021-03-25,2021-03-24,2021-03-26 06:24:03
56.1%,43.5%,0.4%,Sacramento,2021-03-25,2021-03-24,2021-03-26 06:24:05
56.7%,43.0%,0.4%,San Benito,2021-03-25,2021-03-24,2021-03-26 06:24:07
57.2%,42.7%,0.1%,San Bernardino,2021-03-25,2021-03-24,2021-03-26 06:24:10
57.3%,41.9%,0.8%,San Diego,2021-03-25,2021-03-24,2021-03-26 06:24:12
53.0%,46.7%,0.3%,San Francisco,2021-03-25,2021-03-24,2021-03-26 06:24:15
56.7%,42.6%,0.8%,San Joaquin,2021-03-25,2021-03-24,2021-03-26 06:24:17
56.5%,43.4%,0.1%,San Luis Obispo,2021-03-25,2021-03-24,2021-03-26 06:24:20
56.9%,43.0%,0.1%,San Mateo,2021-03-25,2021-03-24,2021-03-26 06:24:22
56.4%,43.5%,0.1%,Santa Barbara,2021-03-25,2021-03-24,2021-03-26 06:24:24
57.0%,42.9%,0.1%,Santa Clara,2021-03-25,2021-03-24,2021-03-26 06:24:27
57.0%,42.6%,0.4%,Santa Cruz,2021-03-25,2021-03-24,2021-03-26 06:24:29
57.4%,42.5%,0.1%,Shasta,2021-03-25,2021-03-24,2021-03-26 06:24:31
52.0%,47.8%,0.2%,Sierra,2021-03-25,2021-03-24,2021-03-26 06:24:34
55.5%,44.5%,0.0%,Siskiyou,2021-03-25,2021-03-24,2021-03-26 06:24:36
57.3%,42.5%,0.2%,Solano,2021-03-25,2021-03-24,2021-03-26 06:24:38
56.7%,43.2%,0.1%,Sonoma,2021-03-25,2021-03-24,2021-03-26 06:24:41
56.3%,43.3%,0.4%,Stanislaus,2021-03-25,2021-03-24,2021-03-26 06:24:43
55.8%,43.7%,0.5%,Sutter,2021-03-25,2021-03-24,2021-03-26 06:24:45
56.0%,44.0%,0.0%,Tehama,2021-03-25,2021-03-24,2021-03-26 06:24:48
50.7%,49.2%,0.2%,Trinity,2021-03-25,2021-03-23,2021-03-26 06:24:50
55.0%,44.9%,0.1%,Tulare,2021-03-25,2021-03-24,2021-03-26 06:24:52
54.9%,45.0%,0.1%,Tuolumne,2021-03-25,2021-03-24,2021-03-26 06:24:54
56.1%,43.9%,0.0%,Ventura,2021-03-25,2021-03-24,2021-03-26 06:24:57
55.3%,40.8%,3.9%,Yolo,2021-03-25,2021-03-24,2021-03-26 06:24:59
57.5%,42.2%,0.3%,Yuba,2021-03-25,2021-03-24,2021-03-26 06:25:02
