American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Kern,2021-03-19,2021-03-18,2021-03-19 18:21:57
0.8%,2.7%,1.9%,41.3%,7.5%,0.2%,27.5%,5.8%,12.2%,Kings,2021-03-19,2021-03-18,2021-03-19 18:22:01
1.9%,1%,1.1%,15.6%,16.6%,0.2%,56.6%,2.9%,4.2%,Lake,2021-03-19,2021-03-18,2021-03-19 18:22:05
1%,1.3%,0.7%,6.2%,8.1%,0.2%,61.1%,3.7%,17.6%,Lassen,2021-03-19,2021-03-18,2021-03-19 18:22:09
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Los Angeles,2021-03-19,2021-03-18,2021-03-19 18:22:13
1%,1.8%,1.4%,32.8%,7.3%,0.2%,35.7%,7.7%,12%,Madera,2021-03-19,2021-03-18,2021-03-19 18:22:17
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Marin,2021-03-19,2021-03-18,2021-03-19 18:22:21
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Mariposa,2021-03-19,2021-03-18,2021-03-19 18:22:25
0.8%,1.3%,0.3%,16.4%,14.1%,0.2%,50.4%,5.3%,11.2%,Mendocino,2021-03-19,2021-03-18,2021-03-19 18:22:29
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Merced,2021-03-19,2021-03-18,2021-03-19 18:22:33
2.4%,1.5%,0.9%,7.2%,4.8%,0.1%,72.6%,1.7%,8.8%,Modoc,2021-03-19,2021-03-18,2021-03-19 18:22:37
0.4%,1.2%,0.2%,21.4%,11.4%,0.2%,59.8%,1.5%,4%,Mono,2021-03-19,2021-03-18,2021-03-19 18:22:41
0.2%,4.6%,1.1%,33.8%,12.4%,0.5%,29.5%,6.9%,11%,Monterey,2021-03-19,2021-03-18,2021-03-19 18:22:45
0.2%,4.4%,1%,16.9%,7.7%,0.4%,43.7%,6.3%,19.5%,Napa,2021-03-19,2021-03-18,2021-03-19 18:22:49
0.7%,0.6%,0.2%,5%,17.8%,0.1%,62.6%,5.9%,6.9%,Nevada,2021-03-19,2021-03-18,2021-03-19 18:22:53
0.1%,18.9%,0.8%,12.8%,16.8%,0.3%,31.9%,9.7%,8.6%,Orange,2021-03-19,2021-03-18,2021-03-19 18:22:57
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Placer,2021-03-19,2021-03-18,2021-03-19 18:23:01
0.8%,0.5%,0.3%,1.8%,6.3%,0%,74.8%,3.6%,11.9%,Plumas,2021-03-19,2021-03-18,2021-03-19 18:23:05
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Riverside,2021-03-19,2021-03-18,2021-03-19 18:23:09
0.4%,10.8%,4%,8.2%,10.2%,0.9%,32.1%,11.4%,21.9%,Sacramento,2021-03-19,2021-03-18,2021-03-19 18:23:13
0.2%,2.1%,0.6%,30.3%,5.2%,0.3%,23.6%,10.5%,27.2%,San Benito,2021-03-19,2021-03-18,2021-03-19 18:23:17
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,San Bernardino,2021-03-19,2021-03-18,2021-03-19 18:23:21
0.4%,11.4%,2.3%,19.5%,1%,0.6%,45.7%,10.2%,8.9%,San Diego,2021-03-19,2021-03-18,2021-03-19 18:23:25
0.2%,30%,3.1%,10.6%,8.1%,0.3%,27.1%,5.9%,14.8%,San Francisco,2021-03-19,2021-03-18,2021-03-19 18:23:29
0.3%,9.8%,3.2%,13.4%,2.5%,0.8%,23.6%,15%,31.4%,San Joaquin,2021-03-19,2021-03-18,2021-03-19 18:23:33
0.1%,1.1%,0.4%,5.8%,12.7%,0.1%,29.8%,15.3%,34.7%,San Luis Obispo,2021-03-19,2021-03-18,2021-03-19 18:23:37
0.2%,19%,1.2%,9.8%,15%,0.6%,29.8%,10%,14.5%,San Mateo,2021-03-19,2021-03-18,2021-03-19 18:23:41
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Santa Barbara,2021-03-19,2021-03-18,2021-03-19 18:23:45
0.1%,25.8%,1.4%,11.5%,13.8%,0.4%,25.4%,8.1%,13.4%,Santa Clara,2021-03-19,2021-03-18,2021-03-19 18:23:49
0.2%,2%,0.3%,19.4%,16.7%,0.1%,42%,9.8%,9.4%,Santa Cruz,2021-03-19,2021-03-18,2021-03-19 18:23:53
0.7%,1.2%,0.3%,3.1%,22.3%,0.1%,46.3%,12.3%,13.6%,Shasta,2021-03-19,2021-03-18,2021-03-19 18:23:57
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Sierra,2021-03-19,2021-03-18,2021-03-19 18:24:01
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Siskiyou,2021-03-19,2021-03-18,2021-03-19 18:24:04
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Solano,2021-03-19,2021-03-18,2021-03-19 18:24:08
0.6%,2.1%,0.7%,13.3%,12.3%,0.2%,46%,8.9%,15.9%,Sonoma,2021-03-19,2021-03-18,2021-03-19 18:24:12
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Stanislaus,2021-03-19,2021-03-18,2021-03-19 18:24:16
0.6%,13.4%,1%,16%,13.6%,0.2%,41.1%,7.2%,6.9%,Sutter,2021-03-19,2021-03-18,2021-03-19 18:24:20
1.1%,0.6%,0.2%,10.4%,9.3%,0.1%,50.9%,9.7%,17.6%,Tehama,2021-03-19,2021-03-18,2021-03-19 18:24:24
1.2%,0.8%,0.2%,2.3%,10.1%,0.3%,65.7%,2.8%,16.7%,Trinity,2021-03-19,2021-03-18,2021-03-19 18:24:28
0.2%,2.7%,0.6%,43.7%,6.8%,0.2%,30.8%,5.8%,9.1%,Tulare,2021-03-19,2021-03-18,2021-03-19 18:24:32
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Tuolumne,2021-03-19,2021-03-18,2021-03-19 18:24:36
0.1%,5.3%,0.9%,26.9%,18.9%,0.3%,34.3%,9.9%,3.3%,Ventura,2021-03-19,2021-03-18,2021-03-19 18:24:40
0.4%,6.4%,1%,12.7%,8.3%,0.3%,32.5%,8.9%,29.4%,Yolo,2021-03-19,2021-03-18,2021-03-19 18:24:44
0.3%,12%,3%,18.8%,12.7%,0.4%,31%,10.6%,11.1%,Yuba,2021-03-19,2021-03-18,2021-03-19 18:24:47
