Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.5%,42.2%,0.3%,Alameda,2021-03-22,2021-03-21,2021-03-23 14:23:06
47.1%,52.4%,0.5%,Alpine,2021-03-22,2021-03-19,2021-03-23 14:23:10
56.2%,43.7%,0.1%,Amador,2021-03-22,2021-03-21,2021-03-23 14:23:13
57.5%,42.5%,0.1%,Butte,2021-03-22,2021-03-21,2021-03-23 14:23:16
55.1%,44.2%,0.8%,Calaveras,2021-03-22,2021-03-21,2021-03-23 14:23:19
52.1%,45.9%,2%,Colusa,2021-03-22,2021-03-20,2021-03-23 14:23:22
57.7%,42.2%,0.1%,Contra Costa,2021-03-22,2021-03-21,2021-03-23 14:23:25
53.9%,46%,0.1%,Del Norte,2021-03-22,2021-03-21,2021-03-23 14:23:29
55.9%,44%,0.1%,El Dorado,2021-03-22,2021-03-21,2021-03-23 14:23:32
56.2%,43.8%,0.1%,Fresno,2021-03-22,2021-03-21,2021-03-23 14:23:35
57.1%,42.7%,0.1%,Glenn,2021-03-22,2021-03-20,2021-03-23 14:23:38
58.5%,41.3%,0.1%,Humboldt,2021-03-22,2021-03-21,2021-03-23 14:23:42
54.9%,45%,0%,Imperial,2021-03-22,2021-03-21,2021-03-23 14:23:46
53.6%,46.3%,0.1%,Inyo,2021-03-22,2021-03-20,2021-03-23 14:23:49
55.7%,43.7%,0.6%,Kern,2021-03-22,2021-03-21,2021-03-23 14:23:52
55.1%,44.5%,0.4%,Kings,2021-03-22,2021-03-21,2021-03-23 14:23:56
54.6%,45.4%,0.1%,Lake,2021-03-22,2021-03-21,2021-03-23 14:23:59
52.8%,47.1%,0.1%,Lassen,2021-03-22,2021-03-21,2021-03-23 14:24:02
56.6%,43.2%,0.2%,Los Angeles,2021-03-22,2021-03-21,2021-03-23 14:24:05
55.1%,44.8%,0.1%,Madera,2021-03-22,2021-03-21,2021-03-23 14:24:08
56.9%,43%,0.1%,Marin,2021-03-22,2021-03-21,2021-03-23 14:24:12
53.7%,45.9%,0.4%,Mariposa,2021-03-22,2021-03-21,2021-03-23 14:24:15
54.2%,45%,0.8%,Mendocino,2021-03-22,2021-03-21,2021-03-23 14:24:18
55.5%,44%,0.4%,Merced,2021-03-22,2021-03-21,2021-03-23 14:24:21
52.7%,47.3%,0%,Modoc,2021-03-22,2021-03-20,2021-03-23 14:24:24
47.4%,52.5%,0%,Mono,2021-03-22,2021-03-21,2021-03-23 14:24:27
55%,41.7%,3.3%,Monterey,2021-03-22,2021-03-21,2021-03-23 14:24:31
53.6%,46.4%,0.1%,Napa,2021-03-22,2021-03-21,2021-03-23 14:24:34
57%,42.9%,0.1%,Nevada,2021-03-22,2021-03-21,2021-03-23 14:24:37
56.3%,42.6%,1.1%,Orange,2021-03-22,2021-03-21,2021-03-23 14:24:40
57.5%,42.4%,0.1%,Placer,2021-03-22,2021-03-21,2021-03-23 14:24:43
54.4%,45.5%,0%,Plumas,2021-03-22,2021-03-20,2021-03-23 14:24:47
55.8%,44.1%,0.1%,Riverside,2021-03-22,2021-03-21,2021-03-23 14:24:50
57.7%,42.1%,0.2%,Sacramento,2021-03-22,2021-03-21,2021-03-23 14:24:53
57.1%,42.5%,0.4%,San Benito,2021-03-22,2021-03-21,2021-03-23 14:24:56
57.6%,42.3%,0.1%,San Bernardino,2021-03-22,2021-03-21,2021-03-23 14:25:00
57.6%,41.6%,0.8%,San Diego,2021-03-22,2021-03-21,2021-03-23 14:25:03
53.4%,46.3%,0.3%,San Francisco,2021-03-22,2021-03-21,2021-03-23 14:25:06
57.1%,42.2%,0.7%,San Joaquin,2021-03-22,2021-03-21,2021-03-23 14:25:10
57%,43%,0.1%,San Luis Obispo,2021-03-22,2021-03-21,2021-03-23 14:25:13
57.2%,42.7%,0.1%,San Mateo,2021-03-22,2021-03-21,2021-03-23 14:25:16
57.2%,42.7%,0.1%,Santa Barbara,2021-03-22,2021-03-21,2021-03-23 14:25:19
57.4%,42.5%,0.1%,Santa Clara,2021-03-22,2021-03-21,2021-03-23 14:25:23
57.2%,42.3%,0.4%,Santa Cruz,2021-03-22,2021-03-21,2021-03-23 14:25:26
57.6%,42.3%,0.1%,Shasta,2021-03-22,2021-03-21,2021-03-23 14:25:29
52.2%,47.6%,0.2%,Sierra,2021-03-22,2021-03-18,2021-03-23 14:25:33
55.5%,44.5%,0%,Siskiyou,2021-03-22,2021-03-21,2021-03-23 14:25:36
57.6%,42.2%,0.2%,Solano,2021-03-22,2021-03-21,2021-03-23 14:25:39
57.2%,42.7%,0.1%,Sonoma,2021-03-22,2021-03-21,2021-03-23 14:25:42
56.6%,43%,0.4%,Stanislaus,2021-03-22,2021-03-21,2021-03-23 14:25:46
56%,43.5%,0.5%,Sutter,2021-03-22,2021-03-21,2021-03-23 14:25:49
56.1%,43.8%,0%,Tehama,2021-03-22,2021-03-20,2021-03-23 14:25:52
50.5%,49.3%,0.2%,Trinity,2021-03-22,2021-03-20,2021-03-23 14:25:55
55.2%,44.7%,0.1%,Tulare,2021-03-22,2021-03-21,2021-03-23 14:25:58
55%,44.9%,0.1%,Tuolumne,2021-03-22,2021-03-21,2021-03-23 14:26:02
56.4%,43.6%,0%,Ventura,2021-03-22,2021-03-21,2021-03-23 14:26:05
55.5%,40.4%,4.1%,Yolo,2021-03-22,2021-03-21,2021-03-23 14:26:08
57.6%,42.1%,0.3%,Yuba,2021-03-22,2021-03-21,2021-03-23 14:26:11
