Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
54.9%,44.8%,0.3%,Alameda,2021-04-13,2021-04-12,2021-04-13 22:22:38
47.0%,52.8%,0.3%,Alpine,2021-04-13,2021-04-09,2021-04-13 22:22:41
55.2%,44.6%,0.2%,Amador,2021-04-13,2021-04-12,2021-04-13 22:22:43
55.4%,44.5%,0.1%,Butte,2021-04-13,2021-04-12,2021-04-13 22:22:46
54.0%,45.3%,0.7%,Calaveras,2021-04-13,2021-04-12,2021-04-13 22:22:48
50.4%,49.0%,0.6%,Colusa,2021-04-13,2021-04-12,2021-04-13 22:22:51
55.0%,44.9%,0.1%,Contra Costa,2021-04-13,2021-04-12,2021-04-13 22:22:53
53.6%,46.3%,0.1%,Del Norte,2021-04-13,2021-04-12,2021-04-13 22:22:55
54.7%,45.3%,0.1%,El Dorado,2021-04-13,2021-04-12,2021-04-13 22:22:58
54.9%,45.0%,0.1%,Fresno,2021-04-13,2021-04-12,2021-04-13 22:23:00
54.3%,45.6%,0.05%,Glenn,2021-04-13,2021-04-12,2021-04-13 22:23:03
55.7%,44.1%,0.2%,Humboldt,2021-04-13,2021-04-12,2021-04-13 22:23:05
52.9%,47.1%,0.04%,Imperial,2021-04-13,2021-04-12,2021-04-13 22:23:08
51.9%,48.0%,0.1%,Inyo,2021-04-13,2021-04-12,2021-04-13 22:23:10
54.3%,45.1%,0.6%,Kern,2021-04-13,2021-04-12,2021-04-13 22:23:12
54.1%,45.5%,0.4%,Kings,2021-04-13,2021-04-12,2021-04-13 22:23:15
54.0%,45.9%,0.1%,Lake,2021-04-13,2021-04-12,2021-04-13 22:23:17
52.1%,47.7%,0.2%,Lassen,2021-04-13,2021-04-12,2021-04-13 22:23:20
54.6%,45.1%,0.2%,Los Angeles,2021-04-13,2021-04-12,2021-04-13 22:23:22
54.3%,45.7%,0.1%,Madera,2021-04-13,2021-04-12,2021-04-13 22:23:24
55.0%,44.9%,0.1%,Marin,2021-04-13,2021-04-12,2021-04-13 22:23:27
53.5%,46.1%,0.3%,Mariposa,2021-04-13,2021-04-12,2021-04-13 22:23:29
53.3%,46.3%,0.4%,Mendocino,2021-04-13,2021-04-12,2021-04-13 22:23:32
54.6%,45.0%,0.4%,Merced,2021-04-13,2021-04-12,2021-04-13 22:23:34
52.6%,47.4%,0.000%,Modoc,2021-04-13,2021-04-12,2021-04-13 22:23:36
47.8%,52.2%,0.01%,Mono,2021-04-13,2021-04-10,2021-04-13 22:23:39
52.8%,45.7%,1.6%,Monterey,2021-04-13,2021-04-12,2021-04-13 22:23:41
53.0%,46.9%,0.1%,Napa,2021-04-13,2021-04-12,2021-04-13 22:23:43
55.3%,44.6%,0.1%,Nevada,2021-04-13,2021-04-12,2021-04-13 22:23:46
54.2%,44.7%,1.1%,Orange,2021-04-13,2021-04-12,2021-04-13 22:23:48
56.1%,43.9%,0.1%,Placer,2021-04-13,2021-04-12,2021-04-13 22:23:51
53.5%,46.4%,0.1%,Plumas,2021-04-13,2021-04-10,2021-04-13 22:23:53
54.3%,45.6%,0.1%,Riverside,2021-04-13,2021-04-12,2021-04-13 22:23:55
56.2%,43.6%,0.2%,Sacramento,2021-04-13,2021-04-12,2021-04-13 22:23:58
54.6%,45.1%,0.2%,San Benito,2021-04-13,2021-04-12,2021-04-13 22:24:00
55.6%,44.2%,0.2%,San Bernardino,2021-04-13,2021-04-12,2021-04-13 22:24:02
55.6%,43.5%,0.8%,San Diego,2021-04-13,2021-04-12,2021-04-13 22:24:05
51.3%,48.4%,0.3%,San Francisco,2021-04-13,2021-04-12,2021-04-13 22:24:07
55.1%,44.0%,0.9%,San Joaquin,2021-04-13,2021-04-12,2021-04-13 22:24:10
55.2%,44.6%,0.2%,San Luis Obispo,2021-04-13,2021-04-12,2021-04-13 22:24:12
55.0%,44.9%,0.1%,San Mateo,2021-04-13,2021-04-12,2021-04-13 22:24:15
54.3%,45.6%,0.1%,Santa Barbara,2021-04-13,2021-04-12,2021-04-13 22:24:17
54.1%,45.8%,0.1%,Santa Clara,2021-04-13,2021-04-12,2021-04-13 22:24:19
55.1%,44.5%,0.3%,Santa Cruz,2021-04-13,2021-04-12,2021-04-13 22:24:22
56.6%,43.3%,0.1%,Shasta,2021-04-13,2021-04-12,2021-04-13 22:24:24
52.3%,47.6%,0.1%,Sierra,2021-04-13,2021-04-12,2021-04-13 22:24:26
54.4%,45.6%,0.1%,Siskiyou,2021-04-13,2021-04-12,2021-04-13 22:24:29
55.8%,43.7%,0.5%,Solano,2021-04-13,2021-04-12,2021-04-13 22:24:31
55.3%,44.6%,0.1%,Sonoma,2021-04-13,2021-04-12,2021-04-13 22:24:34
55.3%,44.2%,0.5%,Stanislaus,2021-04-13,2021-04-12,2021-04-13 22:24:36
54.7%,45.1%,0.2%,Sutter,2021-04-13,2021-04-12,2021-04-13 22:24:38
55.1%,44.8%,0.1%,Tehama,2021-04-13,2021-04-12,2021-04-13 22:24:41
50.1%,49.8%,0.1%,Trinity,2021-04-13,2021-04-12,2021-04-13 22:24:43
54.3%,45.6%,0.1%,Tulare,2021-04-13,2021-04-12,2021-04-13 22:24:45
54.4%,45.4%,0.1%,Tuolumne,2021-04-13,2021-04-12,2021-04-13 22:24:48
54.7%,45.2%,0.05%,Ventura,2021-04-13,2021-04-12,2021-04-13 22:24:50
55.1%,43.2%,1.7%,Yolo,2021-04-13,2021-04-12,2021-04-13 22:24:53
55.9%,44.0%,0.1%,Yuba,2021-04-13,2021-04-12,2021-04-13 22:24:55
