American Indian or Alaska Native (AI/AN),Asian American,Black,Latino,Multi-race,Native Hawaiian or Other Pacific Islander (NHPI),White,Other,Unknown,County,Date Updated,Date Data,Date Scraped
0.3%,4.4%,2.5%,35.5%,12.0%,0.2%,28.9%,9.4%,6.7%,Kern,2021-04-13,2021-04-12,2021-04-14 02:39:52
0.6%,3.0%,2.2%,45.3%,7.7%,0.2%,27.3%,5.9%,7.9%,Kings,2021-04-13,2021-04-12,2021-04-14 02:39:54
1.8%,1.3%,1.3%,16.9%,15.4%,0.2%,57.2%,2.7%,3.4%,Lake,2021-04-13,2021-04-12,2021-04-14 02:39:56
1.1%,1.6%,0.8%,8.8%,7.8%,0.3%,63.1%,3.3%,13.2%,Lassen,2021-04-13,2021-04-12,2021-04-14 02:39:59
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Los Angeles,2021-04-13,2021-04-12,2021-04-14 02:40:01
0.9%,2.1%,1.6%,36.8%,7.7%,0.1%,34.5%,9.7%,6.7%,Madera,2021-04-13,2021-04-12,2021-04-14 02:40:04
0.1%,4.9%,1.1%,11.6%,12.5%,0.2%,57.6%,6.8%,5.2%,Marin,2021-04-13,2021-04-12,2021-04-14 02:40:06
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Mariposa,2021-04-13,2021-04-12,2021-04-14 02:40:09
0.8%,1.4%,0.3%,16.6%,16.0%,0.2%,50.8%,6.0%,7.8%,Mendocino,2021-04-13,2021-04-12,2021-04-14 02:40:11
0.4%,6.0%,1.6%,35.5%,0.7%,0.3%,24.4%,8.1%,23.1%,Merced,2021-04-13,2021-04-12,2021-04-14 02:40:14
2.4%,1.9%,1.1%,9.0%,5.4%,0.2%,72.2%,1.7%,6.1%,Modoc,2021-04-13,2021-04-12,2021-04-14 02:40:16
0.4%,1.6%,0.2%,24.3%,12.0%,0.2%,58.8%,1.5%,1.0%,Mono,2021-04-13,2021-04-10,2021-04-14 02:40:19
0.2%,4.3%,1.1%,44.8%,10.1%,0.5%,26.1%,5.4%,7.5%,Monterey,2021-04-13,2021-04-12,2021-04-14 02:40:21
0.2%,5.2%,1.1%,20.8%,8.1%,0.4%,47.1%,7.6%,9.4%,Napa,2021-04-13,2021-04-12,2021-04-14 02:40:24
0.7%,1.0%,0.2%,5.2%,17.1%,0.1%,65.5%,4.9%,5.2%,Nevada,2021-04-13,2021-04-12,2021-04-14 02:40:26
0.1%,18.9%,1.0%,14.9%,15.4%,0.3%,32.2%,9.3%,8.0%,Orange,2021-04-13,2021-04-12,2021-04-14 02:40:29
0.5%,6.6%,1.2%,8.5%,13.8%,0.4%,54.3%,8.0%,6.7%,Placer,2021-04-13,2021-04-12,2021-04-14 02:40:31
0.8%,0.8%,0.5%,3.1%,6.2%,0.05%,73.3%,3.5%,11.8%,Plumas,2021-04-13,2021-04-10,2021-04-14 02:40:34
0.2%,6.1%,3.9%,29.8%,13.9%,0.3%,31.3%,9.6%,5.0%,Riverside,2021-04-13,2021-04-12,2021-04-14 02:40:36
0.4%,14.4%,5.5%,9.8%,10.8%,1.1%,36.2%,12.4%,9.5%,Sacramento,2021-04-13,2021-04-12,2021-04-14 02:40:39
0.3%,2.8%,0.6%,34.5%,5.9%,0.3%,24.8%,10.7%,20.1%,San Benito,2021-04-13,2021-04-12,2021-04-14 02:40:41
0.2%,9.2%,5.0%,32.4%,12.8%,0.4%,24.8%,10.1%,5.0%,San Bernardino,2021-04-13,2021-04-12,2021-04-14 02:40:44
0.4%,12.5%,2.5%,23.3%,0.4%,0.6%,44.3%,8.1%,7.9%,San Diego,2021-04-13,2021-04-12,2021-04-14 02:40:46
0.2%,30.9%,3.3%,11.9%,8.9%,0.3%,30.5%,6.2%,7.8%,San Francisco,2021-04-13,2021-04-12,2021-04-14 02:40:49
0.4%,12.4%,4.0%,17.3%,2.3%,0.9%,23.8%,15.4%,23.5%,San Joaquin,2021-04-13,2021-04-12,2021-04-14 02:40:51
0.2%,1.7%,0.5%,10.4%,13.3%,0.2%,39.7%,10.9%,23.3%,San Luis Obispo,2021-04-13,2021-04-12,2021-04-14 02:40:54
0.2%,19.9%,1.2%,10.5%,18.9%,0.7%,29.2%,11.7%,7.7%,San Mateo,2021-04-13,2021-04-12,2021-04-14 02:40:56
0.2%,3.2%,0.9%,28.1%,17.0%,0.2%,34.9%,10.0%,5.5%,Santa Barbara,2021-04-13,2021-04-12,2021-04-14 02:40:59
0.2%,29.7%,1.5%,12.7%,13.6%,0.4%,24.8%,9.0%,8.0%,Santa Clara,2021-04-13,2021-04-12,2021-04-14 02:41:01
0.2%,2.4%,0.4%,22.1%,15.6%,0.1%,43.1%,9.5%,6.6%,Santa Cruz,2021-04-13,2021-04-12,2021-04-14 02:41:04
0.7%,1.9%,0.6%,4.7%,23.0%,0.2%,51.5%,8.7%,8.7%,Shasta,2021-04-13,2021-04-12,2021-04-14 02:41:06
0.5%,1.0%,0.1%,8.0%,9.5%,0.000%,74.6%,2.8%,3.6%,Sierra,2021-04-13,2021-04-12,2021-04-14 02:41:09
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Siskiyou,2021-04-13,2021-04-12,2021-04-14 02:41:11
0.3%,13.2%,3.2%,22.4%,12.2%,0.4%,31.1%,9.9%,7.3%,Solano,2021-04-13,2021-04-12,2021-04-14 02:41:14
0.5%,2.9%,0.9%,15.1%,12.4%,0.3%,52.8%,8.8%,6.3%,Sonoma,2021-04-13,2021-04-12,2021-04-14 02:41:16
0.5%,5.6%,1.8%,26.9%,0.9%,0.7%,36.6%,10.7%,16.3%,Stanislaus,2021-04-13,2021-04-12,2021-04-14 02:41:19
0.6%,14.8%,1.1%,19.3%,14.3%,0.2%,39.4%,6.1%,4.1%,Sutter,2021-04-13,2021-04-12,2021-04-14 02:41:21
1.0%,0.9%,0.3%,13.4%,9.8%,0.2%,53.5%,8.8%,12.0%,Tehama,2021-04-13,2021-04-12,2021-04-14 02:41:24
1.8%,1.7%,0.2%,3.3%,10.4%,0.2%,74.5%,1.4%,6.5%,Trinity,2021-04-13,2021-04-12,2021-04-14 02:41:28
0.2%,2.8%,0.7%,48.9%,7.7%,0.2%,28.3%,5.5%,5.7%,Tulare,2021-04-13,2021-04-12,2021-04-14 02:41:30
0.5%,1.5%,0.3%,4.9%,1.7%,0.4%,78.4%,5.9%,6.4%,Tuolumne,2021-04-13,2021-04-12,2021-04-14 02:41:33
0.1%,5.8%,1.0%,30.3%,17.7%,0.3%,34.8%,7.8%,2.3%,Ventura,2021-04-13,2021-04-12,2021-04-14 02:41:35
0.4%,8.0%,1.4%,15.8%,9.1%,0.4%,35.0%,10.9%,19.0%,Yolo,2021-04-13,2021-04-12,2021-04-14 02:41:38
1.1%,5.5%,2.3%,19.5%,10.6%,0.4%,51.0%,4.6%,5.0%,Yuba,2021-04-13,2021-04-12,2021-04-14 02:41:40
