Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
55.0%,44.6%,0.3%,Alameda,2021-04-10,2021-04-09,2021-04-11 12:28:36
47.0%,52.7%,0.3%,Alpine,2021-04-10,2021-04-08,2021-04-11 12:28:39
55.3%,44.5%,0.2%,Amador,2021-04-10,2021-04-09,2021-04-11 12:28:42
55.5%,44.4%,0.1%,Butte,2021-04-10,2021-04-09,2021-04-11 12:28:44
54.1%,45.3%,0.7%,Calaveras,2021-04-10,2021-04-09,2021-04-11 12:28:47
50.5%,48.8%,0.6%,Colusa,2021-04-10,2021-04-09,2021-04-11 12:28:50
55.2%,44.7%,0.1%,Contra Costa,2021-04-10,2021-04-09,2021-04-11 12:28:53
53.6%,46.3%,0.1%,Del Norte,2021-04-10,2021-04-09,2021-04-11 12:28:56
54.8%,45.2%,0.1%,El Dorado,2021-04-10,2021-04-09,2021-04-11 12:28:59
55.0%,45.0%,0.1%,Fresno,2021-04-10,2021-04-09,2021-04-11 12:29:02
54.4%,45.6%,0.05%,Glenn,2021-04-10,2021-04-09,2021-04-11 12:29:05
55.9%,44.0%,0.2%,Humboldt,2021-04-10,2021-04-09,2021-04-11 12:29:07
53.0%,47.0%,0.04%,Imperial,2021-04-10,2021-04-09,2021-04-11 12:29:10
52.0%,47.9%,0.1%,Inyo,2021-04-10,2021-04-09,2021-04-11 12:29:13
54.3%,45.1%,0.6%,Kern,2021-04-10,2021-04-09,2021-04-11 12:29:16
54.2%,45.4%,0.4%,Kings,2021-04-10,2021-04-09,2021-04-11 12:29:19
54.0%,45.9%,0.1%,Lake,2021-04-10,2021-04-09,2021-04-11 12:29:22
52.1%,47.7%,0.2%,Lassen,2021-04-10,2021-04-09,2021-04-11 12:29:25
54.7%,45.0%,0.2%,Los Angeles,2021-04-10,2021-04-09,2021-04-11 12:29:27
54.3%,45.6%,0.1%,Madera,2021-04-10,2021-04-09,2021-04-11 12:29:30
55.2%,44.7%,0.1%,Marin,2021-04-10,2021-04-09,2021-04-11 12:29:33
53.6%,46.1%,0.3%,Mariposa,2021-04-10,2021-04-09,2021-04-11 12:29:36
53.4%,46.3%,0.4%,Mendocino,2021-04-10,2021-04-09,2021-04-11 12:29:39
54.7%,44.9%,0.4%,Merced,2021-04-10,2021-04-09,2021-04-11 12:29:42
52.6%,47.4%,0.000%,Modoc,2021-04-10,2021-04-09,2021-04-11 12:29:45
47.7%,52.2%,0.01%,Mono,2021-04-10,2021-04-09,2021-04-11 12:29:47
53.3%,45.0%,1.6%,Monterey,2021-04-10,2021-04-09,2021-04-11 12:29:50
53.0%,46.9%,0.1%,Napa,2021-04-10,2021-04-09,2021-04-11 12:29:53
55.3%,44.6%,0.1%,Nevada,2021-04-10,2021-04-09,2021-04-11 12:29:56
54.4%,44.5%,1.2%,Orange,2021-04-10,2021-04-09,2021-04-11 12:29:59
56.2%,43.7%,0.1%,Placer,2021-04-10,2021-04-09,2021-04-11 12:30:02
53.6%,46.3%,0.1%,Plumas,2021-04-10,2021-04-09,2021-04-11 12:30:05
54.4%,45.5%,0.1%,Riverside,2021-04-10,2021-04-09,2021-04-11 12:30:07
56.3%,43.5%,0.2%,Sacramento,2021-04-10,2021-04-09,2021-04-11 12:30:10
54.9%,44.8%,0.2%,San Benito,2021-04-10,2021-04-09,2021-04-11 12:30:13
55.8%,44.1%,0.2%,San Bernardino,2021-04-10,2021-04-09,2021-04-11 12:30:16
55.9%,43.2%,0.8%,San Diego,2021-04-10,2021-04-09,2021-04-11 12:30:19
51.5%,48.2%,0.3%,San Francisco,2021-04-10,2021-04-09,2021-04-11 12:30:22
55.4%,43.7%,0.9%,San Joaquin,2021-04-10,2021-04-09,2021-04-11 12:30:25
55.5%,44.4%,0.2%,San Luis Obispo,2021-04-10,2021-04-09,2021-04-11 12:30:28
55.1%,44.8%,0.1%,San Mateo,2021-04-10,2021-04-09,2021-04-11 12:30:31
54.6%,45.3%,0.1%,Santa Barbara,2021-04-10,2021-04-09,2021-04-11 12:30:34
54.5%,45.4%,0.1%,Santa Clara,2021-04-10,2021-04-09,2021-04-11 12:30:37
55.3%,44.4%,0.3%,Santa Cruz,2021-04-10,2021-04-09,2021-04-11 12:30:40
56.6%,43.2%,0.1%,Shasta,2021-04-10,2021-04-09,2021-04-11 12:30:43
52.4%,47.6%,0.1%,Sierra,2021-04-10,2021-04-09,2021-04-11 12:30:45
54.4%,45.6%,0.1%,Siskiyou,2021-04-10,2021-04-09,2021-04-11 12:30:48
54.7%,44.9%,0.4%,Solano,2021-04-10,2021-04-09,2021-04-11 12:30:51
55.4%,44.5%,0.1%,Sonoma,2021-04-10,2021-04-09,2021-04-11 12:30:54
55.5%,44.1%,0.5%,Stanislaus,2021-04-10,2021-04-09,2021-04-11 12:30:57
55.0%,44.8%,0.2%,Sutter,2021-04-10,2021-04-09,2021-04-11 12:31:00
55.1%,44.8%,0.1%,Tehama,2021-04-10,2021-04-09,2021-04-11 12:31:03
50.0%,49.9%,0.1%,Trinity,2021-04-10,2021-04-09,2021-04-11 12:31:06
54.3%,45.6%,0.1%,Tulare,2021-04-10,2021-04-09,2021-04-11 12:31:09
54.5%,45.4%,0.1%,Tuolumne,2021-04-10,2021-04-09,2021-04-11 12:31:11
54.8%,45.1%,0.05%,Ventura,2021-04-10,2021-04-09,2021-04-11 12:31:14
55.2%,43.0%,1.7%,Yolo,2021-04-10,2021-04-09,2021-04-11 12:31:17
56.1%,43.8%,0.1%,Yuba,2021-04-10,2021-04-09,2021-04-11 12:31:20
