Female,Male,Unknown/undifferentiated,County,Date Updated,Date Data,Date Scraped
57.6%,42.1%,0.3%,Alameda,2021-03-21,2021-03-20,2021-03-21 18:26:18
47%,52.5%,0.5%,Alpine,2021-03-21,2021-03-18,2021-03-21 18:26:22
56.2%,43.7%,0.1%,Amador,2021-03-21,2021-03-20,2021-03-21 18:26:26
57.5%,42.4%,0.1%,Butte,2021-03-21,2021-03-20,2021-03-21 18:26:29
55.1%,44.1%,0.8%,Calaveras,2021-03-21,2021-03-20,2021-03-21 18:26:33
52%,46%,2%,Colusa,2021-03-21,2021-03-20,2021-03-21 18:26:37
57.8%,42.1%,0.1%,Contra Costa,2021-03-21,2021-03-20,2021-03-21 18:26:41
54%,45.9%,0.1%,Del Norte,2021-03-21,2021-03-19,2021-03-21 18:26:45
55.9%,44%,0.1%,El Dorado,2021-03-21,2021-03-20,2021-03-21 18:26:49
56.2%,43.7%,0.1%,Fresno,2021-03-21,2021-03-20,2021-03-21 18:26:53
57.2%,42.7%,0.1%,Glenn,2021-03-21,2021-03-20,2021-03-21 18:26:56
58.7%,41.2%,0.1%,Humboldt,2021-03-21,2021-03-20,2021-03-21 18:27:00
54.9%,45%,0%,Imperial,2021-03-21,2021-03-20,2021-03-21 18:27:04
53.6%,46.3%,0.1%,Inyo,2021-03-21,2021-03-20,2021-03-21 18:27:07
55.8%,43.6%,0.6%,Kern,2021-03-21,2021-03-20,2021-03-21 18:27:10
55%,44.6%,0.4%,Kings,2021-03-21,2021-03-20,2021-03-21 18:27:14
54.6%,45.3%,0.1%,Lake,2021-03-21,2021-03-20,2021-03-21 18:27:17
52.8%,47%,0.1%,Lassen,2021-03-21,2021-03-19,2021-03-21 18:27:20
56.7%,43.1%,0.2%,Los Angeles,2021-03-21,2021-03-20,2021-03-21 18:27:24
55.2%,44.8%,0.1%,Madera,2021-03-21,2021-03-20,2021-03-21 18:27:28
56.9%,43%,0.1%,Marin,2021-03-21,2021-03-20,2021-03-21 18:27:31
53.7%,45.9%,0.4%,Mariposa,2021-03-21,2021-03-20,2021-03-21 18:27:35
54.3%,44.9%,0.8%,Mendocino,2021-03-21,2021-03-20,2021-03-21 18:27:38
55.6%,44%,0.4%,Merced,2021-03-21,2021-03-20,2021-03-21 18:27:42
52.6%,47.4%,0%,Modoc,2021-03-21,2021-03-19,2021-03-21 18:27:45
47.5%,52.5%,0%,Mono,2021-03-21,2021-03-18,2021-03-21 18:27:49
55.3%,41.3%,3.4%,Monterey,2021-03-21,2021-03-20,2021-03-21 18:27:52
53.6%,46.3%,0.1%,Napa,2021-03-21,2021-03-20,2021-03-21 18:27:56
57%,42.9%,0.1%,Nevada,2021-03-21,2021-03-20,2021-03-21 18:27:59
56.5%,42.4%,1.1%,Orange,2021-03-21,2021-03-20,2021-03-21 18:28:03
57.6%,42.4%,0.1%,Placer,2021-03-21,2021-03-20,2021-03-21 18:28:06
54.4%,45.6%,0%,Plumas,2021-03-21,2021-03-20,2021-03-21 18:28:10
55.9%,44%,0.1%,Riverside,2021-03-21,2021-03-20,2021-03-21 18:28:13
57.7%,42.1%,0.2%,Sacramento,2021-03-21,2021-03-20,2021-03-21 18:28:17
57.2%,42.4%,0.4%,San Benito,2021-03-21,2021-03-20,2021-03-21 18:28:20
57.6%,42.3%,0.1%,San Bernardino,2021-03-21,2021-03-20,2021-03-21 18:28:24
57.7%,41.5%,0.8%,San Diego,2021-03-21,2021-03-20,2021-03-21 18:28:27
53.5%,46.2%,0.3%,San Francisco,2021-03-21,2021-03-20,2021-03-21 18:28:31
57.3%,42%,0.7%,San Joaquin,2021-03-21,2021-03-20,2021-03-21 18:28:35
57%,42.9%,0.1%,San Luis Obispo,2021-03-21,2021-03-20,2021-03-21 18:28:38
57.4%,42.6%,0.1%,San Mateo,2021-03-21,2021-03-20,2021-03-21 18:28:42
57.3%,42.6%,0.1%,Santa Barbara,2021-03-21,2021-03-20,2021-03-21 18:28:46
57.6%,42.3%,0.1%,Santa Clara,2021-03-21,2021-03-20,2021-03-21 18:28:49
57.3%,42.3%,0.4%,Santa Cruz,2021-03-21,2021-03-20,2021-03-21 18:28:53
57.7%,42.3%,0.1%,Shasta,2021-03-21,2021-03-20,2021-03-21 18:28:56
52.2%,47.6%,0.2%,Sierra,2021-03-21,2021-03-18,2021-03-21 18:29:00
55.5%,44.5%,0%,Siskiyou,2021-03-21,2021-03-20,2021-03-21 18:29:03
57.7%,42.1%,0.2%,Solano,2021-03-21,2021-03-20,2021-03-21 18:29:07
57.3%,42.6%,0.1%,Sonoma,2021-03-21,2021-03-20,2021-03-21 18:29:10
56.7%,42.9%,0.4%,Stanislaus,2021-03-21,2021-03-20,2021-03-21 18:29:14
56.2%,43.3%,0.5%,Sutter,2021-03-21,2021-03-20,2021-03-21 18:29:17
56.1%,43.8%,0%,Tehama,2021-03-21,2021-03-20,2021-03-21 18:29:21
50.5%,49.3%,0.2%,Trinity,2021-03-21,2021-03-20,2021-03-21 18:29:24
55.2%,44.7%,0.1%,Tulare,2021-03-21,2021-03-20,2021-03-21 18:29:27
55%,44.8%,0.1%,Tuolumne,2021-03-21,2021-03-19,2021-03-21 18:29:31
56.5%,43.5%,0%,Ventura,2021-03-21,2021-03-20,2021-03-21 18:29:34
55.6%,40.3%,4.1%,Yolo,2021-03-21,2021-03-20,2021-03-21 18:29:38
57.6%,42.1%,0.3%,Yuba,2021-03-21,2021-03-20,2021-03-21 18:29:41
